Error: 9,43078157429765
Error: 7,22858176620782
Error: 5,31090636163414
Error: 3,97871506652798
Error: 2,821029386425
Error: 2,67241901247096
Error: 2,14152443974116
Error: 1,74565350146161
Error: 1,32957631953191
Error: 0,962003304649982
Error: 0,831549932720504
Error: 0,755660806519111
Error: 0,715861421866923
Error: 0,714408743892575
Error: 0,740777878451703
Error: 0,664789029699823
Error: 0,668028271259695
Error: 0,625716283527806
Error: 0,596619694177325
Error: 0,645056392162995
Error: 0,553324023842793
Error: 0,410174106195585
Error: 0,363683297826902
Error: 0,335996052254085
Error: 0,314748983685217
Error: 0,297139975056089
Error: 0,282010204232129
Error: 0,268736726140474
Error: 0,256930901608262
Error: 0,246326719005218
Error: 0,23673064672383
Error: 0,227995863329509
Error: 0,220007633821059
Error: 0,21267436908702
Error: 0,205921845170888
Error: 0,199689309809571
Error: 0,193926789144565
Error: 0,188593204946609
Error: 0,183655076187816
Error: 0,179085677185322
Error: 0,174864591827624
Error: 0,170977659145238
Error: 0,167417364511225
Error: 0,16418380949661
Error: 0,161286517144028
Error: 0,158747544873377
Error: 0,156606779469935
Error: 0,154931084372703
Error: 0,153830636411652
Error: 0,153489503160345
Error: 0,154226375078008
Error: 0,156624172287181
Error: 0,161830509584911
Error: 0,172313738179704
Error: 0,193780880843237
Error: 0,236917851576045
Error: 0,262471445979113
Error: 0,158631155833899
Error: 0,138697800298281
Error: 0,130358953424281
Error: 0,12509230578627
Error: 0,12116082895248
Error: 0,117958753340543
Error: 0,11521598113204
Error: 0,112792662062699
Error: 0,110608568997401
Error: 0,108614110079747
Error: 0,106776875503846
Error: 0,10507480255698
Error: 0,103492456765694
Error: 0,1020189020142
Error: 0,100646437722713
Error: 0,0993698399361184
Error: 0,0981859155049466
Error: 0,0970932673839335
Error: 0,0960922186992328
Error: 0,0951848743067781
Error: 0,0943753218291989
Error: 0,0936699963830889
Error: 0,093078260267542
Error: 0,0926132881168777
Error: 0,0922934111993377
Error: 0,09214418316988
Error: 0,0922016258532099
Error: 0,0925174849797394
Error: 0,093168063219754
Error: 0,0942697429638768
Error: 0,0960077517766664
Error: 0,0986929336925923
Error: 0,102882462747824
Error: 0,109659644406508
Error: 0,121343482697294
Error: 0,14335793549844
Error: 0,186928005827076
Error: 0,223992487770567
Error: 0,119845489736052
Error: 0,101263177972541
Error: 0,0958040580815311
Error: 0,0939693785424864
Error: 0,0942133846922303
Error: 0,0963963096179129
Error: 0,101157099097463
Error: 0,110256857809253
Error: 0,12796351584214
Error: 0,302783730534336
Error: 0,362201612101152
Error: 0,300392080365458
Error: 0,356806355948283
Error: 0,492616771042972
Error: 0,487839975609632
Error: 0,439816999907751
Error: 0,278301258871989
Error: 0,171597065999635
Error: 0,249696647910726
Error: 0,222587828160145
Error: 0,216105400319409
Error: 0,220039915638122
Error: 0,235218274149307
Error: 0,268769285530666
Error: 0,338257984896414
Error: 0,441275287436863
Error: 0,346091022765084
Error: 0,253986916362235
Error: 0,281331327867546
Error: 0,358416652943358
Error: 0,36118670410703
Error: 0,20872277277548
Error: 0,151627419850313
Error: 0,134477442180089
Error: 0,124416722442307
Error: 0,229977247271226
Error: 0,244159015617863
Error: 0,277590397657016
Error: 0,345001530281805
Error: 0,427691203610916
Error: 0,419555238226722
Error: 0,472055932922189
Error: 0,419760258320382
Error: 0,217940655226714
Error: 0,160635883539136
Error: 0,139602935204658
Error: 0,127049011876021
Error: 9,43078157429765
Error: 7,22858176620782
Error: 5,31090636163414
Error: 3,97871506652798
Error: 2,821029386425
Error: 2,67241901247096
Error: 2,14152443974116
Error: 1,74565350146161
Error: 1,32957631953191
Error: 0,962003304649982
Error: 0,831549932720504
Error: 0,755660806519111
Error: 0,715861421866923
Error: 0,714408743892575
Error: 0,740777878451703
Error: 0,664789029699823
Error: 0,668028271259695
Error: 0,625716283527806
Error: 0,596619694177325
Error: 0,645056392162995
Error: 0,553324023842793
Error: 0,410174106195585
Error: 0,363683297826902
Error: 0,335996052254085
Error: 0,314748983685217
Error: 0,297139975056089
Error: 0,282010204232129
Error: 0,268736726140474
Error: 0,256930901608262
Error: 0,246326719005218
Error: 0,23673064672383
Error: 0,227995863329509
Error: 0,220007633821059
Error: 0,21267436908702
Error: 0,205921845170888
Error: 0,199689309809571
Error: 0,193926789144565
Error: 0,188593204946609
Error: 0,183655076187816
Error: 0,179085677185322
Error: 0,174864591827624
Error: 0,170977659145238
Error: 0,167417364511225
Error: 0,16418380949661
Error: 0,161286517144028
Error: 0,158747544873377
Error: 0,156606779469935
Error: 0,154931084372703
Error: 0,153830636411652
Error: 0,153489503160345
Error: 0,154226375078008
Error: 0,156624172287181
Error: 0,161830509584911
Error: 0,172313738179704
Error: 0,193780880843237
Error: 0,236917851576045
Error: 0,262471445979113
Error: 0,158631155833899
Error: 0,138697800298281
Error: 0,130358953424281
Error: 0,12509230578627
Error: 0,12116082895248
Error: 0,117958753340543
Error: 0,11521598113204
Error: 0,112792662062699
Error: 0,110608568997401
Error: 0,108614110079747
Error: 0,106776875503846
Error: 0,10507480255698
Error: 0,103492456765694
Error: 0,1020189020142
Error: 0,100646437722713
Error: 0,0993698399361184
Error: 0,0981859155049466
Error: 0,0970932673839335
Error: 0,0960922186992328
Error: 0,0951848743067781
Error: 0,0943753218291989
Error: 0,0936699963830889
Error: 0,093078260267542
Error: 0,0926132881168777
Error: 0,0922934111993377
Error: 0,09214418316988
Error: 0,0922016258532099
Error: 0,0925174849797394
Error: 0,093168063219754
Error: 0,0942697429638768
Error: 0,0960077517766664
Error: 0,0986929336925923
Error: 0,102882462747824
Error: 0,109659644406508
Error: 0,121343482697294
Error: 0,14335793549844
